exp_id,household_id,food_expense,education_expense,health_expense,transport_expense
EXP048993,HH048993,2857,6449,1024,4948
EXP048994,HH048994,2053,5044,4293,3442
EXP048995,HH048995,6999,5841,3497,6948
EXP048996,HH048996,8530,2769,2251,1461
EXP048997,HH048997,11713,1530,157,6528
EXP048998,HH048998,3509,4126,1650,2598
EXP048999,HH048999,11249,4488,907,4520
EXP049000,HH049000,7907,6639,2584,3778
EXP049001,HH049001,12933,3448,2467,6144
EXP049002,HH049002,2998,179,4507,1235
EXP049003,HH049003,5637,4764,1066,3973
EXP049004,HH049004,2979,2734,1697,1425
EXP049005,HH049005,14537,3778,4425,2740
EXP049006,HH049006,14928,5702,4593,5981
EXP049007,HH049007,6457,3195,2094,2133
EXP049008,HH049008,9519,6991,1540,3762
EXP049009,HH049009,8321,321,263,5632
EXP049010,HH049010,12025,2883,3228,3522
EXP049011,HH049011,13193,2724,1222,3200
EXP049012,HH049012,13928,4156,3793,2558
EXP049013,HH049013,14864,3106,3834,523
EXP049014,HH049014,14346,6494,2511,1719
EXP049015,HH049015,2998,7317,4512,6550
EXP049016,HH049016,7758,6557,2917,984
EXP049017,HH049017,7923,605,2599,1645
EXP049018,HH049018,14781,1120,3184,1978
EXP049019,HH049019,2699,3586,2991,4966
EXP049020,HH049020,3555,4093,2001,5380
EXP049021,HH049021,2858,6907,3810,985
EXP049022,HH049022,14064,2194,1926,3583
EXP049023,HH049023,13306,2842,2077,2475
EXP049024,HH049024,8582,1481,2183,4246
EXP049025,HH049025,7891,5321,311,4341
EXP049026,HH049026,3109,1420,1614,4127
EXP049027,HH049027,3868,4851,2973,5176
EXP049028,HH049028,14983,4994,1019,5181
EXP049029,HH049029,3697,2060,1452,1292
EXP049030,HH049030,5103,480,3161,3597
EXP049031,HH049031,3463,261,4605,5675
EXP049032,HH049032,10108,4240,2170,3050
EXP049033,HH049033,7917,2960,2500,1645
EXP049034,HH049034,5892,5827,3025,2058
EXP049035,HH049035,7357,5374,4039,1591
EXP049036,HH049036,4316,5785,782,3919
EXP049037,HH049037,6070,461,2724,4519
EXP049038,HH049038,5079,3016,1903,852
EXP049039,HH049039,14616,3644,2595,5647
EXP049040,HH049040,9857,7252,4730,5717
EXP049041,HH049041,5208,4660,2514,5229
EXP049042,HH049042,7110,2195,215,3259
EXP049043,HH049043,10263,7668,1601,5881
EXP049044,HH049044,2720,1221,1462,2087
EXP049045,HH049045,7841,7686,4589,5306
EXP049046,HH049046,10626,7340,1354,3831
EXP049047,HH049047,12671,2165,1900,3357
EXP049048,HH049048,14847,7687,2425,5703
EXP049049,HH049049,13788,4978,1352,2180
EXP049050,HH049050,14072,5327,4555,1604
EXP049051,HH049051,6317,673,2644,2331
EXP049052,HH049052,3478,4821,572,3028
EXP049053,HH049053,8752,6556,4205,4754
EXP049054,HH049054,11993,1724,1065,6125
EXP049055,HH049055,13495,5081,117,3658
EXP049056,HH049056,7554,1164,4013,3147
EXP049057,HH049057,10088,3014,1405,4165
EXP049058,HH049058,6134,6184,1165,2932
EXP049059,HH049059,4049,6566,706,4306
EXP049060,HH049060,11400,38,1238,4215
EXP049061,HH049061,4860,6561,2920,5163
EXP049062,HH049062,4001,3113,1624,3413
EXP049063,HH049063,4159,5129,27,2730
EXP049064,HH049064,13020,2816,955,4125
EXP049065,HH049065,8408,882,636,6829
EXP049066,HH049066,11635,5401,119,3105
EXP049067,HH049067,5391,3419,4836,3392
EXP049068,HH049068,9777,4463,4702,2378
EXP049069,HH049069,2146,6159,3151,5906
EXP049070,HH049070,7744,6229,3647,3985
EXP049071,HH049071,13685,5542,238,2569
EXP049072,HH049072,6699,726,4430,4731
EXP049073,HH049073,9253,1198,204,5419
EXP049074,HH049074,2141,4059,3006,5772
EXP049075,HH049075,2514,1692,4811,3001
EXP049076,HH049076,3860,3452,4019,6142
EXP049077,HH049077,9729,5558,1045,5977
EXP049078,HH049078,6411,2986,4416,5521
EXP049079,HH049079,14132,1433,3433,6004
EXP049080,HH049080,10312,4513,3943,1595
EXP049081,HH049081,10515,1323,2290,2287
EXP049082,HH049082,3172,2300,1358,2144
EXP049083,HH049083,6309,7101,2596,4263
EXP049084,HH049084,12146,7357,1408,4494
EXP049085,HH049085,7606,6262,1353,6722
EXP049086,HH049086,14289,5823,2794,6954
EXP049087,HH049087,8901,4272,1642,4666
EXP049088,HH049088,12219,4655,3580,1239
EXP049089,HH049089,7173,6382,4536,3663
EXP049090,HH049090,2411,4204,533,1412
EXP049091,HH049091,13260,3420,52,2486
EXP049092,HH049092,14786,5460,437,4633
EXP049093,HH049093,10663,4510,3623,5856
EXP049094,HH049094,5276,2059,1706,4805
EXP049095,HH049095,9561,4459,415,2264
EXP049096,HH049096,5071,6394,709,2437
EXP049097,HH049097,4717,7009,2550,1024
EXP049098,HH049098,10125,7399,3609,2479
EXP049099,HH049099,3795,7686,2018,3719
EXP049100,HH049100,7970,6342,1468,1704
EXP049101,HH049101,12391,3695,4488,3705
EXP049102,HH049102,2909,1785,2685,5480
EXP049103,HH049103,14910,3197,4368,2435
EXP049104,HH049104,12803,2541,64,638
EXP049105,HH049105,12562,2951,1224,5460
EXP049106,HH049106,6009,5497,264,3067
EXP049107,HH049107,14978,1896,357,3185
EXP049108,HH049108,8503,1543,3353,2201
EXP049109,HH049109,10249,7897,2713,2112
EXP049110,HH049110,11426,845,4628,4706
EXP049111,HH049111,9556,3957,1190,685
EXP049112,HH049112,9767,3427,1840,6828
EXP049113,HH049113,5938,4123,1037,2274
EXP049114,HH049114,2082,5566,3963,4521
EXP049115,HH049115,4525,7430,959,2120
EXP049116,HH049116,14455,614,3446,2084
EXP049117,HH049117,11960,1135,447,5036
EXP049118,HH049118,11833,5580,4856,5533
EXP049119,HH049119,12884,7566,4792,2476
EXP049120,HH049120,3987,3634,3275,4990
EXP049121,HH049121,10021,4321,1713,2320
EXP049122,HH049122,9232,5724,2594,6359
EXP049123,HH049123,14813,6913,467,1980
EXP049124,HH049124,12079,3369,2936,6376
EXP049125,HH049125,2194,4870,3546,569
EXP049126,HH049126,4605,1764,4577,3634
EXP049127,HH049127,14057,1580,63,4251
EXP049128,HH049128,11118,5767,1359,2287
EXP049129,HH049129,13518,2839,3975,6258
EXP049130,HH049130,4134,4209,4166,3609
EXP049131,HH049131,2590,511,3565,5439
EXP049132,HH049132,4658,556,253,2099
EXP049133,HH049133,13874,6381,2644,1700
EXP049134,HH049134,6232,7938,2282,1650
EXP049135,HH049135,2169,2165,4638,4229
EXP049136,HH049136,3597,7025,2292,3944
EXP049137,HH049137,14060,1577,2056,6573
EXP049138,HH049138,10529,3402,878,1342
EXP049139,HH049139,12329,3572,4440,4356
EXP049140,HH049140,9946,5049,3270,1109
EXP049141,HH049141,10348,3061,4075,1779
EXP049142,HH049142,4437,597,2925,726
EXP049143,HH049143,13509,2262,2065,2402
EXP049144,HH049144,13747,3533,3299,1518
EXP049145,HH049145,14835,3317,1656,3015
EXP049146,HH049146,4292,7250,4019,6287
EXP049147,HH049147,4154,780,4871,1211
EXP049148,HH049148,5683,4640,2298,5287
EXP049149,HH049149,3645,6352,883,6491
EXP049150,HH049150,3011,7543,4250,3316
EXP049151,HH049151,12937,5334,3790,1187
EXP049152,HH049152,9630,1072,4176,4593
EXP049153,HH049153,10639,6206,2952,4870
EXP049154,HH049154,3059,6978,795,1600
EXP049155,HH049155,9496,5217,3786,5108
EXP049156,HH049156,5990,5167,3156,1367
EXP049157,HH049157,14192,7104,2820,3444
EXP049158,HH049158,10529,4236,1622,5708
EXP049159,HH049159,4860,7452,3783,1982
EXP049160,HH049160,10211,5103,1486,5880
EXP049161,HH049161,3743,5128,1328,6030
EXP049162,HH049162,7623,2313,4213,2510
EXP049163,HH049163,4438,2449,3000,3711
EXP049164,HH049164,2778,4667,2157,6949
EXP049165,HH049165,5678,5015,1978,5938
EXP049166,HH049166,5168,1030,2263,3270
EXP049167,HH049167,11669,4109,3190,3413
EXP049168,HH049168,3218,7516,1174,6530
EXP049169,HH049169,9997,6928,2633,1232
EXP049170,HH049170,4212,6767,2659,1932
EXP049171,HH049171,6739,6715,3306,2108
EXP049172,HH049172,8269,722,2774,2627
EXP049173,HH049173,13411,7855,2676,954
EXP049174,HH049174,4044,6801,704,6494
EXP049175,HH049175,5057,5489,4037,781
EXP049176,HH049176,5298,6776,61,3487
EXP049177,HH049177,4102,4932,1827,5788
EXP049178,HH049178,13781,392,1173,1973
EXP049179,HH049179,2189,1540,1983,5822
EXP049180,HH049180,13284,3950,2477,1129
EXP049181,HH049181,13179,3496,2689,2391
EXP049182,HH049182,3985,7599,380,1292
EXP049183,HH049183,2622,1150,1987,616
EXP049184,HH049184,7759,5821,2131,6418
EXP049185,HH049185,14096,5280,1118,6235
EXP049186,HH049186,14539,1480,3027,6670
EXP049187,HH049187,5140,978,3715,5563
EXP049188,HH049188,14655,2550,1362,6690
EXP049189,HH049189,14968,6463,564,4738
EXP049190,HH049190,13446,2650,923,4212
EXP049191,HH049191,14030,6464,460,5103
EXP049192,HH049192,5482,7564,2119,5866
EXP049193,HH049193,12359,2595,1041,5311
EXP049194,HH049194,10947,5765,357,5516
EXP049195,HH049195,10408,5989,4774,4986
EXP049196,HH049196,13358,4816,595,2244
EXP049197,HH049197,14980,7209,2063,6179
EXP049198,HH049198,5342,3156,2655,1384
EXP049199,HH049199,12494,6376,1524,6468
EXP049200,HH049200,11608,3543,2128,3718
EXP049201,HH049201,9908,3054,1640,1285
EXP049202,HH049202,8748,5146,4872,3699
EXP049203,HH049203,2707,7940,2969,3640
EXP049204,HH049204,3925,4476,3091,4452
EXP049205,HH049205,10364,5827,4861,1664
EXP049206,HH049206,2976,6985,4385,2953
EXP049207,HH049207,11637,3739,1638,2452
EXP049208,HH049208,11084,7362,37,3709
EXP049209,HH049209,10748,5315,1578,5654
EXP049210,HH049210,7423,5311,2298,2212
EXP049211,HH049211,9444,5683,765,1096
EXP049212,HH049212,9716,5442,1784,4243
EXP049213,HH049213,6892,958,485,2497
EXP049214,HH049214,3411,3223,309,3281
EXP049215,HH049215,3804,5542,2946,4545
EXP049216,HH049216,11370,5779,3205,5360
EXP049217,HH049217,5719,5324,1910,4406
EXP049218,HH049218,3489,4604,3650,2762
EXP049219,HH049219,14473,4933,3318,2666
EXP049220,HH049220,13448,5967,4145,2821
EXP049221,HH049221,10471,3609,2847,4459
EXP049222,HH049222,3839,4981,3400,2956
EXP049223,HH049223,8761,3080,3987,4139
EXP049224,HH049224,13684,6532,2910,708
EXP049225,HH049225,12458,743,3434,5273
EXP049226,HH049226,10401,5914,95,3212
EXP049227,HH049227,3235,7115,1438,4126
EXP049228,HH049228,9035,2852,2567,4200
EXP049229,HH049229,5480,2469,2432,3032
EXP049230,HH049230,14653,6257,956,5511
EXP049231,HH049231,6710,2325,2894,2205
EXP049232,HH049232,4837,3438,1757,2806
EXP049233,HH049233,8517,6584,69,2358
EXP049234,HH049234,6828,5691,578,6168
EXP049235,HH049235,4923,170,4271,1777
EXP049236,HH049236,13764,2316,4027,2493
EXP049237,HH049237,13539,2617,4006,1586
EXP049238,HH049238,7824,4990,3235,1081
EXP049239,HH049239,8653,6313,4132,836
EXP049240,HH049240,13022,5901,4204,1232
EXP049241,HH049241,13068,2602,4379,1789
EXP049242,HH049242,4504,7010,4379,2500
EXP049243,HH049243,9240,507,1868,6926
EXP049244,HH049244,2658,3811,2148,6842
EXP049245,HH049245,12339,5777,1209,665
EXP049246,HH049246,13622,5889,3778,4568
EXP049247,HH049247,14890,3415,3969,823
EXP049248,HH049248,12785,5321,219,1434
EXP049249,HH049249,5265,1698,2404,6449
EXP049250,HH049250,6722,4924,2040,1230
EXP049251,HH049251,8572,6142,1426,1034
EXP049252,HH049252,8912,4931,1718,6329
EXP049253,HH049253,13348,7218,3075,1095
EXP049254,HH049254,10241,7824,4838,2356
EXP049255,HH049255,4823,225,2254,5727
EXP049256,HH049256,14903,1453,1207,5177
EXP049257,HH049257,2834,5899,1775,5508
EXP049258,HH049258,9053,1645,1613,817
EXP049259,HH049259,4273,5456,4483,3464
EXP049260,HH049260,7883,7692,524,3051
EXP049261,HH049261,11923,4459,115,6192
EXP049262,HH049262,4038,588,1077,4679
EXP049263,HH049263,3513,1273,4025,4954
EXP049264,HH049264,12336,2636,1613,6809
EXP049265,HH049265,8925,2277,208,1573
EXP049266,HH049266,4732,4363,4940,6412
EXP049267,HH049267,2603,2292,4934,2156
EXP049268,HH049268,14165,6096,119,2445
EXP049269,HH049269,8252,2492,2695,3006
EXP049270,HH049270,8263,3783,3327,6449
EXP049271,HH049271,14221,5555,2891,1453
EXP049272,HH049272,10472,7576,4042,4095
EXP049273,HH049273,9545,7854,1780,2081
EXP049274,HH049274,12180,2490,2137,3852
EXP049275,HH049275,9230,3200,3757,4376
EXP049276,HH049276,10952,7971,988,4897
EXP049277,HH049277,10729,707,1697,5334
EXP049278,HH049278,2193,4689,440,4769
EXP049279,HH049279,13980,686,1328,3035
EXP049280,HH049280,14464,3615,1472,1243
EXP049281,HH049281,10983,5300,2534,5306
EXP049282,HH049282,11181,529,1427,2603
EXP049283,HH049283,14495,6862,1770,4567
EXP049284,HH049284,8493,2810,2323,6672
EXP049285,HH049285,10604,816,285,2132
EXP049286,HH049286,8603,150,1361,1889
EXP049287,HH049287,14924,6710,494,3289
EXP049288,HH049288,10302,6624,454,5848
EXP049289,HH049289,5865,2957,2219,6605
EXP049290,HH049290,8163,47,77,5923
EXP049291,HH049291,6478,7209,4390,1955
EXP049292,HH049292,5553,4901,4019,4275
EXP049293,HH049293,6275,7104,1053,2012
EXP049294,HH049294,8895,5817,4474,4609
EXP049295,HH049295,10527,3812,1733,2820
EXP049296,HH049296,10696,4657,1861,3265
EXP049297,HH049297,2466,7603,4330,5441
EXP049298,HH049298,8123,3103,4120,2050
EXP049299,HH049299,6672,7278,1708,4691
EXP049300,HH049300,3795,3600,4102,3327
EXP049301,HH049301,5536,7194,3837,2802
EXP049302,HH049302,8486,5443,3305,3372
EXP049303,HH049303,3290,2452,3922,5650
EXP049304,HH049304,11872,6643,4083,1935
EXP049305,HH049305,8362,4152,1232,2288
EXP049306,HH049306,13554,7117,2768,3568
EXP049307,HH049307,13057,5727,2623,4702
EXP049308,HH049308,4284,4065,4063,4126
EXP049309,HH049309,11943,5746,2015,635
EXP049310,HH049310,9918,6946,1627,6788
EXP049311,HH049311,7298,1665,4945,2489
EXP049312,HH049312,5199,6424,920,5177
EXP049313,HH049313,11357,7092,3111,6006
EXP049314,HH049314,10949,2044,3452,5559
EXP049315,HH049315,12351,7811,2452,5080
EXP049316,HH049316,10003,2181,3255,2946
EXP049317,HH049317,13920,1281,3035,924
EXP049318,HH049318,11563,366,3039,1033
EXP049319,HH049319,10344,7862,730,3049
EXP049320,HH049320,8003,2893,2667,4495
EXP049321,HH049321,13808,3276,4813,4115
EXP049322,HH049322,5859,387,4498,2834
EXP049323,HH049323,3321,4941,2649,2672
EXP049324,HH049324,14696,1619,805,2834
EXP049325,HH049325,9408,762,3053,6149
EXP049326,HH049326,5646,6292,3455,3216
EXP049327,HH049327,11153,4920,2721,2958
EXP049328,HH049328,12524,10,4360,5101
EXP049329,HH049329,12337,6222,4214,4147
EXP049330,HH049330,3507,955,3374,2585
EXP049331,HH049331,8252,4616,1755,4399
EXP049332,HH049332,14672,4072,3502,3117
EXP049333,HH049333,13984,7020,478,3026
EXP049334,HH049334,3193,3178,2993,3857
EXP049335,HH049335,11307,7781,1927,1234
EXP049336,HH049336,7477,4779,1003,4222
EXP049337,HH049337,5204,4464,3575,722
EXP049338,HH049338,4167,2902,4910,6714
EXP049339,HH049339,9775,1031,2762,627
EXP049340,HH049340,6406,6724,906,2161
EXP049341,HH049341,6629,1633,4296,605
EXP049342,HH049342,13209,6650,848,6992
EXP049343,HH049343,7917,3432,2642,6149
EXP049344,HH049344,8713,187,4076,1671
EXP049345,HH049345,3995,7003,3786,4353
EXP049346,HH049346,2763,800,1912,1502
EXP049347,HH049347,10784,3980,2407,1719
EXP049348,HH049348,7037,2104,1778,1699
EXP049349,HH049349,9602,4793,1297,4756
EXP049350,HH049350,10954,1834,4189,984
EXP049351,HH049351,6806,1787,3414,2353
EXP049352,HH049352,14445,6816,3529,885
EXP049353,HH049353,5901,6766,856,3748
EXP049354,HH049354,6400,1420,2612,1648
EXP049355,HH049355,10907,7167,1486,671
EXP049356,HH049356,4985,5075,1732,4383
EXP049357,HH049357,4387,1721,3110,875
EXP049358,HH049358,7395,3144,4293,2416
EXP049359,HH049359,6137,3649,2199,6423
EXP049360,HH049360,10201,2567,1967,4166
EXP049361,HH049361,2514,7107,3606,3697
EXP049362,HH049362,14884,5003,1663,2956
EXP049363,HH049363,6357,4827,2946,4245
EXP049364,HH049364,6154,6717,362,2357
EXP049365,HH049365,10423,152,951,1318
EXP049366,HH049366,12657,2407,3498,2285
EXP049367,HH049367,8717,1629,4216,5308
EXP049368,HH049368,4387,3515,3319,4732
EXP049369,HH049369,5606,5590,2666,4380
EXP049370,HH049370,11562,6248,2987,4953
EXP049371,HH049371,8495,1486,680,3892
EXP049372,HH049372,8622,7076,2642,2920
EXP049373,HH049373,6543,43,937,1495
EXP049374,HH049374,14449,6809,3921,1234
EXP049375,HH049375,3447,3684,541,6621
EXP049376,HH049376,6095,7701,449,1614
EXP049377,HH049377,6940,4968,1683,1802
EXP049378,HH049378,6442,3324,2580,2822
EXP049379,HH049379,3754,7938,3944,2070
EXP049380,HH049380,12836,6467,59,2583
EXP049381,HH049381,5488,3312,4999,1583
EXP049382,HH049382,13023,2635,3590,4548
EXP049383,HH049383,13437,6425,902,3114
EXP049384,HH049384,4970,1802,2910,1307
EXP049385,HH049385,14891,4600,684,4993
EXP049386,HH049386,11017,1394,1117,2085
EXP049387,HH049387,8270,7866,205,6575
EXP049388,HH049388,10564,2845,4027,4816
EXP049389,HH049389,12692,2346,4231,5746
EXP049390,HH049390,3378,62,4829,3057
EXP049391,HH049391,9460,3176,3156,6228
EXP049392,HH049392,11477,6757,155,1579
EXP049393,HH049393,4419,2122,861,3737
EXP049394,HH049394,5069,2306,2046,3741
EXP049395,HH049395,14836,920,3190,3616
EXP049396,HH049396,11181,2579,3603,4256
EXP049397,HH049397,9070,6095,2552,2958
EXP049398,HH049398,11563,2354,2329,2995
EXP049399,HH049399,3076,2890,4296,1973
EXP049400,HH049400,3769,4052,493,6074
EXP049401,HH049401,3123,7881,484,1464
EXP049402,HH049402,2620,1226,4471,5771
EXP049403,HH049403,2562,5937,4057,6821
EXP049404,HH049404,2971,3529,899,6886
EXP049405,HH049405,14601,3499,2627,905
EXP049406,HH049406,9856,3693,14,4142
EXP049407,HH049407,14746,2923,1505,6137
EXP049408,HH049408,2654,7630,4413,3591
EXP049409,HH049409,7248,4288,4706,5265
EXP049410,HH049410,5791,3153,4875,4808
EXP049411,HH049411,2349,976,880,1415
EXP049412,HH049412,3453,387,3541,2859
EXP049413,HH049413,14069,7397,2495,5005
EXP049414,HH049414,6115,7468,4168,2507
EXP049415,HH049415,5944,6076,779,3660
EXP049416,HH049416,3340,5244,3742,6749
EXP049417,HH049417,5462,7160,4078,3528
EXP049418,HH049418,14597,7356,2798,2329
EXP049419,HH049419,12630,4315,2054,1723
EXP049420,HH049420,8788,5242,1577,4774
EXP049421,HH049421,9709,6888,1757,6301
EXP049422,HH049422,14478,2110,1666,3852
EXP049423,HH049423,10526,3068,3803,2420
EXP049424,HH049424,4313,2011,144,4271
EXP049425,HH049425,8819,4203,617,2487
EXP049426,HH049426,3313,2268,2010,3377
EXP049427,HH049427,5491,7641,733,2466
EXP049428,HH049428,8604,2069,3143,4467
EXP049429,HH049429,14011,2868,3059,4448
EXP049430,HH049430,8133,2736,755,835
EXP049431,HH049431,14674,1916,2520,6117
EXP049432,HH049432,12352,4854,119,6062
EXP049433,HH049433,5084,1636,3812,3642
EXP049434,HH049434,3030,622,4117,3713
EXP049435,HH049435,9340,6650,3513,4177
EXP049436,HH049436,13803,1066,1948,4770
EXP049437,HH049437,11012,3340,2158,6104
EXP049438,HH049438,12191,5479,1995,5186
EXP049439,HH049439,3881,162,386,993
EXP049440,HH049440,13664,6036,1047,6380
EXP049441,HH049441,2869,648,3597,4398
EXP049442,HH049442,4111,7535,27,5583
EXP049443,HH049443,10082,244,4186,1192
EXP049444,HH049444,4632,7801,2271,6091
EXP049445,HH049445,5217,2171,4742,2472
EXP049446,HH049446,2759,3645,4250,2237
EXP049447,HH049447,11654,1977,192,6442
EXP049448,HH049448,10626,6312,4297,1046
EXP049449,HH049449,6407,1345,338,4058
EXP049450,HH049450,6786,5300,4091,6818
EXP049451,HH049451,7646,736,3863,1321
EXP049452,HH049452,5764,7868,4648,6842
EXP049453,HH049453,10421,5002,1972,4855
EXP049454,HH049454,14639,5508,3159,3549
EXP049455,HH049455,12122,4540,912,5380
EXP049456,HH049456,10110,1940,1959,1055
EXP049457,HH049457,14793,7671,4097,5252
EXP049458,HH049458,13344,5490,4738,3273
EXP049459,HH049459,12736,5541,437,1501
EXP049460,HH049460,14541,5825,3908,1564
EXP049461,HH049461,2397,2015,414,5183
EXP049462,HH049462,5670,2204,4660,3088
EXP049463,HH049463,8879,982,860,6701
EXP049464,HH049464,10009,5977,1231,3530
EXP049465,HH049465,2552,944,532,2855
EXP049466,HH049466,6145,5346,4735,5680
EXP049467,HH049467,11386,4043,2638,2251
EXP049468,HH049468,6403,3667,2605,2483
EXP049469,HH049469,11763,547,2301,5221
EXP049470,HH049470,8233,7279,1130,2616
EXP049471,HH049471,13936,2117,1089,1573
EXP049472,HH049472,12942,2748,1513,2857
EXP049473,HH049473,9632,1287,3018,3805
EXP049474,HH049474,8470,5076,2425,5732
EXP049475,HH049475,10639,3714,4891,4034
EXP049476,HH049476,9195,5185,3452,4920
EXP049477,HH049477,11653,2119,2605,5029
EXP049478,HH049478,4441,3707,2397,884
EXP049479,HH049479,3472,1531,1424,6222
EXP049480,HH049480,11027,4065,2591,3053
EXP049481,HH049481,2457,4041,3836,6580
EXP049482,HH049482,11886,5452,3474,2989
EXP049483,HH049483,9865,2653,529,504
EXP049484,HH049484,9136,2603,470,3527
EXP049485,HH049485,14199,2776,180,1434
EXP049486,HH049486,7962,2312,2492,676
EXP049487,HH049487,14041,5076,358,1832
EXP049488,HH049488,6154,1121,2820,3944
EXP049489,HH049489,14484,6435,3751,4125
EXP049490,HH049490,8614,831,3055,5451
EXP049491,HH049491,4001,5698,4475,815
EXP049492,HH049492,12268,7879,67,3516
EXP049493,HH049493,2485,7764,4546,2925
EXP049494,HH049494,6143,7647,4237,6951
EXP049495,HH049495,10761,1734,4275,6196
EXP049496,HH049496,7143,4691,526,1053
EXP049497,HH049497,5648,5521,646,1060
EXP049498,HH049498,9349,7258,4244,1335
EXP049499,HH049499,10833,4257,3354,2144
EXP049500,HH049500,6449,7892,4624,6192
EXP049501,HH049501,5221,6216,1536,2191
EXP049502,HH049502,2957,7281,2183,5149
EXP049503,HH049503,14838,5996,3431,5454
EXP049504,HH049504,4561,4419,4865,6699
EXP049505,HH049505,11155,5760,3842,3445
EXP049506,HH049506,6704,6727,4573,4768
EXP049507,HH049507,4496,6700,3345,6177
EXP049508,HH049508,4333,262,3896,1530
EXP049509,HH049509,9410,5256,946,1557
EXP049510,HH049510,6704,7713,2484,2007
EXP049511,HH049511,4980,1481,2272,545
EXP049512,HH049512,6807,4057,207,6563
EXP049513,HH049513,14130,1898,1727,6155
EXP049514,HH049514,13350,6294,2245,6308
EXP049515,HH049515,8787,5376,4147,6914
EXP049516,HH049516,11806,609,1778,6897
EXP049517,HH049517,12973,5029,1396,2176
EXP049518,HH049518,9224,6059,383,1827
EXP049519,HH049519,5810,277,1729,6530
EXP049520,HH049520,4903,4454,4311,4539
EXP049521,HH049521,4823,6191,976,1212
EXP049522,HH049522,9019,1302,4856,2640
EXP049523,HH049523,6093,4243,2363,1954
EXP049524,HH049524,7889,137,4378,6408
EXP049525,HH049525,2361,5690,1870,5941
EXP049526,HH049526,10955,5965,2247,4852
EXP049527,HH049527,9796,4912,2251,2994
EXP049528,HH049528,6896,4630,4386,6354
EXP049529,HH049529,3984,6277,4932,5338
EXP049530,HH049530,10336,4137,4539,5710
