income_id,household_id,monthly_income,income_source
INC046247,HH046247,68125,Daily Wage
INC046248,HH046248,71581,Agriculture
INC046249,HH046249,67808,Business
INC046250,HH046250,23251,Agriculture
INC046251,HH046251,25423,Salary
INC046252,HH046252,119068,Business
INC046253,HH046253,98943,Agriculture
INC046254,HH046254,50139,Salary
INC046255,HH046255,27151,Business
INC046256,HH046256,33345,Salary
INC046257,HH046257,27637,Agriculture
INC046258,HH046258,64183,Agriculture
INC046259,HH046259,8285,Salary
INC046260,HH046260,43765,Salary
INC046261,HH046261,79636,Salary
INC046262,HH046262,55616,Salary
INC046263,HH046263,50333,Daily Wage
INC046264,HH046264,82109,Business
INC046265,HH046265,114567,Business
INC046266,HH046266,45563,Salary
INC046267,HH046267,118577,Business
INC046268,HH046268,118268,Agriculture
INC046269,HH046269,111973,Agriculture
INC046270,HH046270,32018,Daily Wage
INC046271,HH046271,51339,Daily Wage
INC046272,HH046272,13311,Agriculture
INC046273,HH046273,105662,Daily Wage
INC046274,HH046274,58903,Agriculture
INC046275,HH046275,101106,Agriculture
INC046276,HH046276,103486,Agriculture
INC046277,HH046277,73032,Salary
INC046278,HH046278,108226,Daily Wage
INC046279,HH046279,42247,Business
INC046280,HH046280,110998,Agriculture
INC046281,HH046281,41081,Agriculture
INC046282,HH046282,58202,Daily Wage
INC046283,HH046283,114340,Salary
INC046284,HH046284,89869,Business
INC046285,HH046285,41138,Salary
INC046286,HH046286,73009,Salary
INC046287,HH046287,19527,Salary
INC046288,HH046288,70568,Daily Wage
INC046289,HH046289,25796,Agriculture
INC046290,HH046290,93353,Business
INC046291,HH046291,100594,Business
INC046292,HH046292,20763,Agriculture
INC046293,HH046293,70690,Salary
INC046294,HH046294,102356,Daily Wage
INC046295,HH046295,65244,Agriculture
INC046296,HH046296,52654,Salary
INC046297,HH046297,76018,Agriculture
INC046298,HH046298,34983,Agriculture
INC046299,HH046299,13513,Business
INC046300,HH046300,110115,Agriculture
INC046301,HH046301,38784,Business
INC046302,HH046302,58892,Salary
INC046303,HH046303,41526,Business
INC046304,HH046304,84058,Agriculture
INC046305,HH046305,64269,Salary
INC046306,HH046306,67244,Salary
INC046307,HH046307,94694,Agriculture
INC046308,HH046308,43570,Salary
INC046309,HH046309,83255,Salary
INC046310,HH046310,109773,Business
INC046311,HH046311,83526,Daily Wage
INC046312,HH046312,27898,Agriculture
INC046313,HH046313,85961,Daily Wage
INC046314,HH046314,100312,Daily Wage
INC046315,HH046315,69674,Agriculture
INC046316,HH046316,26041,Business
INC046317,HH046317,23235,Salary
INC046318,HH046318,91363,Daily Wage
INC046319,HH046319,92212,Business
INC046320,HH046320,62364,Salary
INC046321,HH046321,43875,Business
INC046322,HH046322,48160,Agriculture
INC046323,HH046323,56101,Salary
INC046324,HH046324,50769,Salary
INC046325,HH046325,10124,Salary
INC046326,HH046326,52541,Salary
INC046327,HH046327,104685,Agriculture
INC046328,HH046328,29395,Daily Wage
INC046329,HH046329,113447,Salary
INC046330,HH046330,85416,Business
INC046331,HH046331,95199,Business
INC046332,HH046332,19304,Business
INC046333,HH046333,118499,Agriculture
INC046334,HH046334,10419,Business
INC046335,HH046335,76636,Daily Wage
INC046336,HH046336,61476,Business
INC046337,HH046337,55041,Daily Wage
INC046338,HH046338,13569,Agriculture
INC046339,HH046339,43169,Agriculture
INC046340,HH046340,46239,Daily Wage
INC046341,HH046341,17498,Agriculture
INC046342,HH046342,40957,Agriculture
INC046343,HH046343,84529,Business
INC046344,HH046344,64041,Salary
INC046345,HH046345,45357,Salary
INC046346,HH046346,78203,Business
INC046347,HH046347,25406,Daily Wage
INC046348,HH046348,46681,Daily Wage
INC046349,HH046349,59236,Salary
INC046350,HH046350,69859,Salary
INC046351,HH046351,87442,Business
INC046352,HH046352,111892,Business
INC046353,HH046353,39446,Agriculture
INC046354,HH046354,111895,Daily Wage
INC046355,HH046355,45394,Daily Wage
INC046356,HH046356,116224,Salary
INC046357,HH046357,65919,Salary
INC046358,HH046358,52397,Agriculture
INC046359,HH046359,82051,Agriculture
INC046360,HH046360,40317,Daily Wage
INC046361,HH046361,23461,Agriculture
INC046362,HH046362,64854,Salary
INC046363,HH046363,38221,Daily Wage
INC046364,HH046364,21310,Daily Wage
INC046365,HH046365,20102,Business
INC046366,HH046366,12060,Business
INC046367,HH046367,85371,Salary
INC046368,HH046368,95673,Agriculture
INC046369,HH046369,47076,Agriculture
INC046370,HH046370,34682,Salary
INC046371,HH046371,81798,Business
INC046372,HH046372,85387,Business
INC046373,HH046373,119336,Business
INC046374,HH046374,33490,Agriculture
INC046375,HH046375,53000,Agriculture
INC046376,HH046376,52195,Agriculture
INC046377,HH046377,82780,Salary
INC046378,HH046378,91074,Daily Wage
INC046379,HH046379,98239,Daily Wage
INC046380,HH046380,118259,Daily Wage
INC046381,HH046381,41054,Daily Wage
INC046382,HH046382,40210,Daily Wage
INC046383,HH046383,14678,Salary
INC046384,HH046384,26486,Agriculture
INC046385,HH046385,58948,Salary
INC046386,HH046386,59596,Salary
INC046387,HH046387,74493,Daily Wage
INC046388,HH046388,76587,Salary
INC046389,HH046389,56523,Business
INC046390,HH046390,18187,Salary
INC046391,HH046391,105589,Salary
INC046392,HH046392,94931,Agriculture
INC046393,HH046393,30091,Daily Wage
INC046394,HH046394,16187,Agriculture
INC046395,HH046395,55982,Daily Wage
INC046396,HH046396,38187,Agriculture
INC046397,HH046397,80242,Agriculture
INC046398,HH046398,84234,Business
INC046399,HH046399,80016,Business
INC046400,HH046400,96886,Agriculture
INC046401,HH046401,53802,Business
INC046402,HH046402,93681,Agriculture
INC046403,HH046403,79329,Agriculture
INC046404,HH046404,29842,Salary
INC046405,HH046405,20386,Agriculture
INC046406,HH046406,74757,Salary
INC046407,HH046407,109336,Agriculture
INC046408,HH046408,28124,Daily Wage
INC046409,HH046409,52613,Salary
INC046410,HH046410,106396,Agriculture
INC046411,HH046411,19112,Daily Wage
INC046412,HH046412,22335,Business
INC046413,HH046413,52546,Salary
INC046414,HH046414,12228,Daily Wage
INC046415,HH046415,47984,Business
INC046416,HH046416,53799,Agriculture
INC046417,HH046417,38157,Agriculture
INC046418,HH046418,115152,Salary
INC046419,HH046419,116016,Business
INC046420,HH046420,31861,Daily Wage
INC046421,HH046421,64611,Agriculture
INC046422,HH046422,62460,Agriculture
INC046423,HH046423,85402,Daily Wage
INC046424,HH046424,70481,Business
INC046425,HH046425,23260,Salary
INC046426,HH046426,29790,Agriculture
INC046427,HH046427,102355,Salary
INC046428,HH046428,81277,Daily Wage
INC046429,HH046429,82249,Salary
INC046430,HH046430,51926,Agriculture
INC046431,HH046431,15798,Agriculture
INC046432,HH046432,45555,Daily Wage
INC046433,HH046433,117933,Business
INC046434,HH046434,63882,Salary
INC046435,HH046435,98997,Salary
INC046436,HH046436,103988,Salary
INC046437,HH046437,34430,Salary
INC046438,HH046438,30787,Salary
INC046439,HH046439,119229,Business
INC046440,HH046440,26627,Business
INC046441,HH046441,8689,Daily Wage
INC046442,HH046442,86310,Salary
INC046443,HH046443,102886,Agriculture
INC046444,HH046444,67299,Salary
INC046445,HH046445,79655,Business
INC046446,HH046446,95462,Agriculture
INC046447,HH046447,58773,Salary
INC046448,HH046448,68900,Daily Wage
INC046449,HH046449,43567,Agriculture
INC046450,HH046450,47904,Salary
INC046451,HH046451,9463,Agriculture
INC046452,HH046452,15022,Daily Wage
INC046453,HH046453,82989,Salary
INC046454,HH046454,17752,Business
INC046455,HH046455,28137,Salary
INC046456,HH046456,60011,Agriculture
INC046457,HH046457,59419,Salary
INC046458,HH046458,44755,Agriculture
INC046459,HH046459,21035,Daily Wage
INC046460,HH046460,22111,Salary
INC046461,HH046461,11014,Business
INC046462,HH046462,106591,Agriculture
INC046463,HH046463,99845,Business
INC046464,HH046464,87295,Agriculture
INC046465,HH046465,10066,Agriculture
INC046466,HH046466,29964,Salary
INC046467,HH046467,118017,Agriculture
INC046468,HH046468,98876,Agriculture
INC046469,HH046469,82740,Business
INC046470,HH046470,19964,Business
INC046471,HH046471,71683,Agriculture
INC046472,HH046472,65661,Salary
INC046473,HH046473,47020,Salary
INC046474,HH046474,22258,Agriculture
INC046475,HH046475,39623,Daily Wage
INC046476,HH046476,80805,Business
INC046477,HH046477,66765,Daily Wage
INC046478,HH046478,78748,Daily Wage
INC046479,HH046479,21308,Daily Wage
INC046480,HH046480,24250,Business
INC046481,HH046481,87482,Business
INC046482,HH046482,113710,Daily Wage
INC046483,HH046483,15823,Agriculture
INC046484,HH046484,70114,Daily Wage
INC046485,HH046485,64546,Agriculture
INC046486,HH046486,9480,Daily Wage
INC046487,HH046487,16729,Business
INC046488,HH046488,45033,Salary
INC046489,HH046489,11264,Agriculture
INC046490,HH046490,21149,Business
INC046491,HH046491,15818,Business
INC046492,HH046492,81555,Salary
INC046493,HH046493,77069,Agriculture
INC046494,HH046494,86175,Daily Wage
INC046495,HH046495,13515,Business
INC046496,HH046496,107422,Business
INC046497,HH046497,104028,Business
INC046498,HH046498,19285,Agriculture
INC046499,HH046499,20166,Agriculture
INC046500,HH046500,104641,Salary
INC046501,HH046501,33663,Salary
INC046502,HH046502,38674,Daily Wage
INC046503,HH046503,10896,Daily Wage
INC046504,HH046504,35771,Agriculture
INC046505,HH046505,65447,Business
INC046506,HH046506,105238,Business
INC046507,HH046507,44288,Salary
INC046508,HH046508,33221,Salary
INC046509,HH046509,62114,Business
INC046510,HH046510,23783,Business
INC046511,HH046511,13298,Daily Wage
INC046512,HH046512,79491,Agriculture
INC046513,HH046513,104658,Salary
INC046514,HH046514,100210,Salary
INC046515,HH046515,78632,Daily Wage
INC046516,HH046516,27333,Salary
INC046517,HH046517,15100,Salary
INC046518,HH046518,35787,Agriculture
INC046519,HH046519,80576,Daily Wage
INC046520,HH046520,43559,Salary
INC046521,HH046521,50428,Daily Wage
INC046522,HH046522,34051,Business
INC046523,HH046523,110430,Daily Wage
INC046524,HH046524,115752,Daily Wage
INC046525,HH046525,119016,Daily Wage
INC046526,HH046526,84884,Salary
INC046527,HH046527,34370,Agriculture
INC046528,HH046528,15982,Agriculture
INC046529,HH046529,87459,Salary
INC046530,HH046530,74936,Agriculture
INC046531,HH046531,10365,Daily Wage
INC046532,HH046532,29795,Business
INC046533,HH046533,29471,Salary
INC046534,HH046534,34032,Business
INC046535,HH046535,61326,Salary
INC046536,HH046536,88143,Agriculture
INC046537,HH046537,104641,Business
INC046538,HH046538,74694,Daily Wage
INC046539,HH046539,115582,Business
INC046540,HH046540,80859,Daily Wage
INC046541,HH046541,105828,Agriculture
INC046542,HH046542,52294,Daily Wage
INC046543,HH046543,92453,Daily Wage
INC046544,HH046544,100259,Business
INC046545,HH046545,76716,Salary
INC046546,HH046546,82350,Daily Wage
INC046547,HH046547,45155,Salary
INC046548,HH046548,73359,Agriculture
INC046549,HH046549,20876,Agriculture
INC046550,HH046550,37589,Business
INC046551,HH046551,103741,Business
INC046552,HH046552,35743,Daily Wage
INC046553,HH046553,19853,Agriculture
INC046554,HH046554,13029,Business
INC046555,HH046555,112746,Agriculture
INC046556,HH046556,53023,Business
INC046557,HH046557,93890,Daily Wage
INC046558,HH046558,92253,Salary
INC046559,HH046559,66345,Salary
INC046560,HH046560,56870,Agriculture
INC046561,HH046561,68558,Daily Wage
INC046562,HH046562,98445,Business
INC046563,HH046563,14007,Salary
INC046564,HH046564,30184,Agriculture
INC046565,HH046565,74556,Salary
INC046566,HH046566,34056,Agriculture
INC046567,HH046567,102116,Business
INC046568,HH046568,99473,Daily Wage
INC046569,HH046569,95222,Business
INC046570,HH046570,52406,Business
INC046571,HH046571,11435,Agriculture
INC046572,HH046572,62842,Business
INC046573,HH046573,20639,Daily Wage
INC046574,HH046574,84060,Daily Wage
INC046575,HH046575,65746,Business
INC046576,HH046576,10373,Salary
INC046577,HH046577,23041,Daily Wage
INC046578,HH046578,110748,Salary
INC046579,HH046579,16171,Agriculture
INC046580,HH046580,43427,Daily Wage
INC046581,HH046581,39449,Agriculture
INC046582,HH046582,26408,Daily Wage
INC046583,HH046583,82374,Daily Wage
INC046584,HH046584,16030,Daily Wage
INC046585,HH046585,68122,Salary
INC046586,HH046586,20425,Agriculture
INC046587,HH046587,11677,Daily Wage
INC046588,HH046588,72042,Daily Wage
INC046589,HH046589,55529,Salary
INC046590,HH046590,14410,Business
INC046591,HH046591,32717,Salary
INC046592,HH046592,93753,Business
INC046593,HH046593,112305,Salary
INC046594,HH046594,25497,Agriculture
INC046595,HH046595,59878,Daily Wage
INC046596,HH046596,33935,Salary
INC046597,HH046597,59854,Agriculture
INC046598,HH046598,75564,Daily Wage
INC046599,HH046599,104491,Salary
INC046600,HH046600,60232,Agriculture
INC046601,HH046601,117670,Salary
INC046602,HH046602,98487,Daily Wage
INC046603,HH046603,25674,Agriculture
INC046604,HH046604,82490,Business
INC046605,HH046605,9963,Business
INC046606,HH046606,77932,Salary
INC046607,HH046607,47271,Daily Wage
INC046608,HH046608,69092,Daily Wage
INC046609,HH046609,93249,Daily Wage
INC046610,HH046610,42361,Agriculture
INC046611,HH046611,54700,Agriculture
INC046612,HH046612,36813,Daily Wage
INC046613,HH046613,56073,Daily Wage
INC046614,HH046614,8864,Daily Wage
INC046615,HH046615,47810,Daily Wage
INC046616,HH046616,10798,Salary
INC046617,HH046617,79063,Business
INC046618,HH046618,102438,Agriculture
INC046619,HH046619,115143,Daily Wage
INC046620,HH046620,92550,Agriculture
INC046621,HH046621,52279,Daily Wage
INC046622,HH046622,113135,Agriculture
INC046623,HH046623,91279,Business
INC046624,HH046624,66518,Daily Wage
INC046625,HH046625,69985,Salary
INC046626,HH046626,98162,Agriculture
INC046627,HH046627,68086,Business
INC046628,HH046628,37725,Daily Wage
INC046629,HH046629,78806,Business
INC046630,HH046630,28834,Business
INC046631,HH046631,10150,Business
INC046632,HH046632,104648,Salary
INC046633,HH046633,94269,Daily Wage
INC046634,HH046634,57006,Daily Wage
INC046635,HH046635,117869,Daily Wage
INC046636,HH046636,58391,Daily Wage
INC046637,HH046637,52674,Agriculture
INC046638,HH046638,115059,Salary
INC046639,HH046639,42012,Business
INC046640,HH046640,49310,Salary
INC046641,HH046641,77080,Salary
INC046642,HH046642,15591,Salary
INC046643,HH046643,47589,Daily Wage
INC046644,HH046644,101039,Agriculture
INC046645,HH046645,54720,Daily Wage
INC046646,HH046646,56915,Business
INC046647,HH046647,109768,Daily Wage
INC046648,HH046648,97815,Salary
INC046649,HH046649,118155,Business
INC046650,HH046650,82180,Salary
INC046651,HH046651,78687,Agriculture
INC046652,HH046652,105573,Business
INC046653,HH046653,57662,Business
INC046654,HH046654,68855,Agriculture
INC046655,HH046655,10716,Business
INC046656,HH046656,11872,Agriculture
INC046657,HH046657,78427,Agriculture
INC046658,HH046658,114695,Daily Wage
INC046659,HH046659,38621,Daily Wage
INC046660,HH046660,107468,Daily Wage
INC046661,HH046661,49240,Daily Wage
INC046662,HH046662,35706,Agriculture
INC046663,HH046663,22931,Agriculture
INC046664,HH046664,96407,Salary
INC046665,HH046665,33669,Business
INC046666,HH046666,65529,Business
INC046667,HH046667,74670,Salary
INC046668,HH046668,96072,Salary
INC046669,HH046669,18434,Agriculture
INC046670,HH046670,14692,Daily Wage
INC046671,HH046671,25380,Business
INC046672,HH046672,66952,Daily Wage
INC046673,HH046673,68014,Daily Wage
INC046674,HH046674,91880,Salary
INC046675,HH046675,58493,Salary
INC046676,HH046676,96495,Agriculture
INC046677,HH046677,95164,Salary
INC046678,HH046678,35156,Agriculture
INC046679,HH046679,55789,Salary
INC046680,HH046680,31071,Agriculture
INC046681,HH046681,76823,Daily Wage
INC046682,HH046682,47487,Daily Wage
INC046683,HH046683,64403,Agriculture
INC046684,HH046684,106369,Agriculture
INC046685,HH046685,37074,Business
INC046686,HH046686,114079,Business
INC046687,HH046687,25080,Daily Wage
INC046688,HH046688,114320,Business
INC046689,HH046689,70685,Salary
INC046690,HH046690,37279,Agriculture
INC046691,HH046691,107316,Agriculture
INC046692,HH046692,55329,Agriculture
INC046693,HH046693,94735,Business
INC046694,HH046694,27568,Salary
INC046695,HH046695,93068,Salary
INC046696,HH046696,67548,Business
INC046697,HH046697,85626,Salary
INC046698,HH046698,20314,Daily Wage
INC046699,HH046699,88626,Salary
INC046700,HH046700,87318,Daily Wage
INC046701,HH046701,87662,Salary
INC046702,HH046702,13569,Business
INC046703,HH046703,105614,Daily Wage
INC046704,HH046704,12667,Daily Wage
INC046705,HH046705,112768,Agriculture
INC046706,HH046706,84250,Agriculture
INC046707,HH046707,38765,Salary
INC046708,HH046708,79487,Daily Wage
INC046709,HH046709,95365,Business
INC046710,HH046710,21138,Agriculture
INC046711,HH046711,111671,Salary
INC046712,HH046712,43583,Daily Wage
INC046713,HH046713,85159,Salary
INC046714,HH046714,91935,Business
INC046715,HH046715,100907,Business
INC046716,HH046716,86606,Agriculture
INC046717,HH046717,118309,Agriculture
INC046718,HH046718,82311,Salary
INC046719,HH046719,13536,Salary
INC046720,HH046720,112734,Daily Wage
INC046721,HH046721,16599,Agriculture
INC046722,HH046722,30395,Agriculture
INC046723,HH046723,15737,Daily Wage
INC046724,HH046724,100088,Salary
INC046725,HH046725,80803,Salary
INC046726,HH046726,12885,Salary
INC046727,HH046727,35141,Agriculture
INC046728,HH046728,64068,Daily Wage
INC046729,HH046729,61819,Agriculture
INC046730,HH046730,16395,Agriculture
INC046731,HH046731,98713,Salary
INC046732,HH046732,113259,Salary
INC046733,HH046733,22068,Business
INC046734,HH046734,119975,Agriculture
INC046735,HH046735,56009,Business
INC046736,HH046736,83627,Business
INC046737,HH046737,82771,Agriculture
INC046738,HH046738,9280,Agriculture
INC046739,HH046739,52952,Salary
INC046740,HH046740,25858,Business
INC046741,HH046741,80538,Agriculture
INC046742,HH046742,57134,Business
INC046743,HH046743,103746,Business
INC046744,HH046744,50923,Business
INC046745,HH046745,35727,Agriculture
INC046746,HH046746,82751,Daily Wage
INC046747,HH046747,85981,Business
INC046748,HH046748,30146,Daily Wage
INC046749,HH046749,32697,Business
INC046750,HH046750,24380,Daily Wage
INC046751,HH046751,52964,Salary
INC046752,HH046752,39542,Agriculture
INC046753,HH046753,81462,Daily Wage
INC046754,HH046754,59362,Salary
INC046755,HH046755,58120,Agriculture
INC046756,HH046756,93439,Business
INC046757,HH046757,75826,Daily Wage
INC046758,HH046758,109383,Agriculture
